OTU ID,A_1,E_1,A_3,C_1,B_1,E_3,F_3,E_2,C_3,C_2,D_3,B_3,B_2,D_1,D_2,F_2,A_2,F_1
OTU12316,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU3020,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU5521,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU7274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU1055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OTU12350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU10529,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,1
OTU8669,0,0,2,0,0,2,0,2,0,0,5,1,0,2,1,3,1,1
OTU10644,0,1,4,2,1,0,0,0,0,3,0,1,1,0,2,1,0,0
OTU13662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU6628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
OTU12841,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU11552,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU2692,0,3,0,5,6,0,1,0,0,3,1,1,1,0,0,1,0,0
OTU2749,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1798,0,0,3,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
OTU6997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU2587,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU14465,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
OTU6219,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU12594,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU11183,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU8471,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
OTU12902,2,0,1,0,3,0,0,1,0,2,1,0,0,6,0,9,0,2
OTU9208,2,0,1,0,5,1,2,14,1,6,0,0,1,0,2,6,2,4
OTU15039,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,1,1,0
OTU6405,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
OTU11330,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
OTU7515,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU6402,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU177,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
OTU14777,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,2
OTU10121,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1
OTU9240,30,51,22,74,27,2,36,37,115,34,21,13,23,11,9,28,55,29
OTU5605,3,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0
OTU964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
OTU15535,0,1,5,0,3,12,4,3,3,6,4,1,5,12,3,2,6,6
OTU9086,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU13835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU15597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU6801,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU8496,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0
OTU7100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU3410,1,1,0,3,1,1,1,0,1,0,0,0,1,0,1,0,0,0
OTU8276,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
OTU3545,0,0,6,0,2,1,0,0,0,1,1,6,0,2,4,0,0,0
OTU13484,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU14722,0,0,2,0,0,2,4,1,4,0,2,0,1,0,0,0,0,3
OTU16046,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU2889,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU13747,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU10603,1,2,1,1,7,4,4,1,2,2,4,1,1,0,3,1,2,0
OTU2774,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU4804,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3299,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
OTU1662,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0
OTU3293,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU16067,5,4,2,5,4,0,3,6,9,3,7,2,1,1,0,0,9,2
OTU3296,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU1772,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1384,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
OTU1649,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,1,2
OTU10435,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU6221,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU6277,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU13813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2758,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5460,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU14619,0,1,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,1
OTU14861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU9721,9,10,4,7,7,6,5,3,7,10,5,8,8,9,8,6,19,5
OTU12823,0,0,0,1,1,2,1,4,0,0,8,1,0,7,0,2,3,5
OTU11139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9187,261,142,112,127,147,225,106,143,142,226,162,132,103,146,161,97,151,159
OTU1837,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU8635,0,1,1,2,4,3,3,0,2,0,0,5,4,4,2,1,0,3
OTU12880,0,0,4,0,0,2,3,4,4,0,3,1,3,2,0,0,0,1
OTU10382,2,7,0,7,0,1,0,0,0,0,0,2,0,1,0,0,0,3
OTU1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU3355,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0
OTU5401,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU3152,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,1
OTU13171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
OTU865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
OTU2128,0,2,2,4,0,0,0,0,1,0,5,1,0,0,0,0,0,0
OTU10102,0,3,3,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1
OTU4024,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU11831,0,3,1,0,4,2,1,6,4,0,2,2,6,3,2,0,1,2
OTU371,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU13329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
OTU7573,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU6090,0,1,0,3,1,1,1,0,4,0,0,0,0,2,0,1,0,0
OTU11622,0,3,0,3,0,1,1,1,1,0,0,0,1,0,0,0,1,0
OTU136,20,0,1,0,4,0,5,0,1,0,3,3,0,0,1,0,0,0
OTU2959,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU2175,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
OTU11381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15508,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,4,0
OTU9134,17,6,15,6,21,8,7,8,3,10,7,4,12,14,15,9,8,11
OTU1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU14115,0,0,3,0,6,11,0,1,0,0,5,2,0,0,0,1,1,0
OTU12173,3,0,1,0,3,0,1,2,0,0,4,2,0,0,0,0,0,0
OTU3836,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU1874,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7931,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU12384,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
OTU11253,424,549,376,845,417,150,438,456,336,263,221,387,319,437,328,431,227,510
OTU10606,5,4,10,12,6,10,4,5,8,2,8,2,7,9,8,2,1,16
OTU13916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU5774,0,0,3,0,3,1,3,0,2,0,2,2,0,2,0,2,0,1
OTU6674,0,1,0,1,0,1,4,0,0,0,0,0,0,2,0,0,0,0
OTU8442,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0
OTU5519,1,2,0,1,1,4,0,1,7,0,1,1,1,1,0,1,3,1
OTU143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4643,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1515,4,3,7,4,7,3,3,7,2,1,1,4,1,3,4,5,7,5
OTU15468,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
OTU2795,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU16074,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0
OTU10813,1,1,0,1,0,3,0,2,1,0,0,2,0,5,2,0,0,0
OTU15703,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU15863,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU12388,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0
OTU14668,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
OTU14883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU9418,0,7,25,1,11,0,10,9,5,8,10,14,5,15,19,9,4,8
OTU2748,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU455,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU13187,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU14164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU12595,0,2,0,0,1,0,0,4,6,1,0,0,0,0,0,0,0,0
OTU5918,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU14290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU4113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
OTU12547,0,0,0,0,2,0,2,2,0,0,0,1,0,2,0,3,0,0
OTU13958,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU15253,1,0,9,0,5,0,6,1,11,7,3,3,2,8,9,12,7,11
OTU7331,18,13,24,6,8,4,7,3,7,5,15,6,12,23,18,11,10,4
OTU12878,0,0,0,0,1,0,0,1,0,0,0,2,3,1,0,0,1,3
OTU2555,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15591,2,0,1,2,2,1,1,0,0,0,3,0,0,5,0,4,0,4
OTU5607,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU1623,4,1,2,3,1,3,4,0,3,0,0,0,0,0,3,1,2,0
OTU1026,0,0,2,0,0,6,0,0,2,0,0,0,4,2,1,0,3,0
OTU5685,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU15940,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
OTU10844,0,1,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0
OTU102,4,3,0,3,0,1,3,0,1,2,2,1,1,1,1,2,4,1
OTU4338,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9609,8,3,1,1,0,3,9,2,1,2,3,4,0,3,2,3,1,0
OTU2989,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU2988,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU1153,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
OTU2987,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU12286,0,0,0,0,3,1,0,2,0,0,2,2,1,2,4,0,1,0
OTU10634,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU15460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU9992,1,3,9,3,2,2,0,2,3,2,1,4,1,1,5,7,7,2
OTU13008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU2330,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU8801,2,11,11,2,13,24,11,25,11,8,7,13,16,16,11,13,1,17
OTU9794,4,3,0,1,1,0,2,0,0,2,2,1,0,0,0,4,3,0
OTU9124,0,2,0,3,4,0,2,2,0,0,0,0,1,1,0,2,1,0
OTU5526,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU2165,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5895,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
